Pressure,Flow_Rate,Temperature,Vibration,RPM,Operational_Hours,Zone,Block,Pipe,Location_Code,Latitude,Longitude,Leakage_Flag
1.4653511523158054,-0.047542452557562905,1.536331835238225,0.6654363029665078,2.269586082076136,0.9971610613780119,Zone_2,Block_3,Pipe_5,Zone_2_Block_3_Pipe_5,1.5383418284267976,1.091583076940997,-0.26279528938377233
-0.23221882187240742,-0.7178234549227027,0.5943349107165765,0.11768730322125334,0.22714005651977803,0.8638872231995753,Zone_2,Block_5,Pipe_4,Zone_2_Block_5_Pipe_4,1.575970657653209,1.0275499537925068,-0.26279528938377233
0.062151251200078236,-0.17424953468375307,1.3522522453746153,1.2907882743929937,0.17014046131467017,-0.9759044969418302,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,1.5386436777474481,0.9940853415723269,-0.26279528938377233
-1.4355465423360192,-1.5732595977369346,0.05431058346938863,-1.154195518398239,-0.32337613024027095,-0.28808894128530144,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,0.002804497243518247,0.6728025366930263,-0.26279528938377233
-0.5519827350446042,2.2635641149940984,0.7558898523907482,0.4821627995653261,-0.9317147798714488,-1.6912939501525184,Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,0.30887974164776905,0.3293074272406521,-0.26279528938377233
0.10570328693252165,-1.2121096923411598,1.469121275755562,-1.2607377203984824,1.417232719637676,-0.613231149944763,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,1.4689740653260375,0.7607442880405522,-0.26279528938377233
-1.1607973899292083,-1.011636080211638,0.2352585822310692,0.07741083624580151,1.9241068671723172,0.33270672448264577,Zone_3,Block_5,Pipe_2,Zone_3_Block_5_Pipe_2,-1.3629518774472074,-1.6918350304075862,-0.26279528938377233
0.37144063804808164,-0.42598233882842124,-0.266094087451717,0.7214833468501314,-0.8899500566950034,-1.2037721225630076,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,0.0865654180009047,0.6941049058112897,-0.26279528938377233
-0.6084430769470713,1.284671213930163,-1.717459239917161,-0.2302724296313584,-0.06558287982095662,-0.950628424183851,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,0.15201740445043024,0.6147302417329682,-0.26279528938377233
-0.29837574761630403,0.024133451862988705,-0.09381129959810515,0.5328868921387299,-0.4388532640785854,1.5754469684166301,Zone_2,Block_4,Pipe_5,Zone_2_Block_4_Pipe_5,1.5553241799463027,1.2058008564372267,-0.26279528938377233
-0.6095148789925859,-1.2137168780203982,0.8139527682624351,-0.9730981550926373,-0.40872213425376147,-1.0222439636647924,Zone_3,Block_1,Pipe_5,Zone_3_Block_1_Pipe_5,-1.4354443234027539,-1.6663723643010404,-0.26279528938377233
1.853385182855959,1.251278993028103,0.9363257715905995,-1.6747848959789082,1.2247427733209157,0.8830357631677415,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,-0.5731465904135253,-0.44609317674392374,-0.26279528938377233
-0.019168541575120605,0.7332951585488199,0.4944697259329575,0.5387708679462688,-1.3156111446112535,1.043500528100974,Zone_5,Block_1,Pipe_2,Zone_5_Block_1_Pipe_2,0.18169400762943652,0.764287607436243,-0.26279528938377233
-1.0671758479446527,0.5426994926192522,-0.5525870564477944,1.721922389479377,0.4930678976167075,-0.5347221360752817,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,1.4776851666712592,0.9900234202321273,-0.26279528938377233
0.8199109153435963,0.7181849525652074,-1.9900213677356244,-1.0092936193115325,0.7592885076354517,0.30666471012593977,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,1.5281481400732086,0.9546943758423584,-0.26279528938377233
-1.2309012260365157,2.3796397555390927,-0.506441684551179,1.2017896660073257,-0.1259044752715831,-0.7265905065563067,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,0.23167808972338133,0.5902586838056229,3.8052432459687404
0.2040001094388806,2.1725136132290115,-0.31531725550573564,0.026821500583622652,0.926921674123802,1.1851997238654037,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,0.37889148243768284,0.48757133200459307,-0.26279528938377233
-1.9724118379619733,-0.6699171584005981,-0.3239127839916926,-1.347844532266277,0.16882754885659249,-0.7606749076996425,Zone_4,Block_2,Pipe_2,Zone_4_Block_2_Pipe_2,-0.6590296687357736,-0.5605849544479545,-0.26279528938377233
-1.3386335972022507,1.6170450539566135,0.6088130978280641,-1.144316997853344,1.2564954614821544,1.6715726390568244,Zone_4,Block_5,Pipe_2,Zone_4_Block_5_Pipe_2,-0.4823956525469259,-0.3915746568052159,3.8052432459687404
0.1919541460340678,0.3890211500230138,1.9777538904208998,-0.0007279751814745936,-1.5294307592877907,-0.5347221360752817,Zone_4,Block_3,Pipe_5,Zone_4_Block_3_Pipe_5,-0.7597106309701979,-0.3631228141869069,-0.26279528938377233
0.7355271287677378,0.5037628025655522,0.1131266626046547,-0.41961935817862756,-0.3360428539057739,0.9852889665977488,Zone_4,Block_5,Pipe_4,Zone_4_Block_5_Pipe_4,-0.4343787326233676,-0.25173253542743745,-0.26279528938377233
0.16636857609107564,-1.6651855175811807,-0.2275874899887326,-1.3251394688180138,-0.054370125506656763,-1.0781577003718377,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,1.5704877179605954,1.0233019472881957,-0.26279528938377233
-0.12169071145132614,-0.15886978476993935,-0.2701341023008757,-1.705036294953504,-2.6989922342183856,0.5797228900719893,Zone_2,Block_1,Pipe_3,Zone_2_Block_1_Pipe_3,1.525460937835037,0.9989649823812844,-0.26279528938377233
-0.30781987950896955,-0.7947352811401709,0.11398336711788334,-0.8604497177306368,-1.0857583435049543,1.0798827540404896,Zone_2,Block_2,Pipe_4,Zone_2_Block_2_Pipe_4,1.5969115280379924,1.0467451936871814,-0.26279528938377233
-1.4895157053694155,0.8293604127435564,-0.8399639430229904,0.17672197001459605,-0.8087726384142128,0.8313347052536928,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,-1.3551229510489524,-1.9021452355667432,3.8052432459687404
-0.7280816660765604,1.0698959146773734,0.1097915837394905,-0.022841932683234586,0.9829976395911036,-1.5277654188243792,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,-0.43757438223719863,-0.14414666855528446,3.8052432459687404
-0.467934541799972,-2.0434908593721,0.4408456747053135,-0.516082838363887,-0.7002010110315405,-1.5944023379135976,Zone_3,Block_5,Pipe_2,Zone_3_Block_5_Pipe_2,-1.4773878292673628,-1.5858252665179113,-0.26279528938377233
1.0553404429477529,-0.012036556896032028,0.19939826855495665,0.18477409649157928,-0.8133285632826985,0.5915949848522524,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,-0.010792469216697818,0.8061016295069009,-0.26279528938377233
0.33924436442222666,1.1201574144048225,0.44758423489618954,1.0202098612004873,0.8500541178324208,-1.3791727486714098,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,0.14852160222267133,0.737815242216705,-0.26279528938377233
-1.7750675177096338,-0.1749962974813661,0.4237582208179468,0.3763932663181204,-1.6267638699062579,-0.3122161016451908,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,1.506862289717792,0.8484642930074154,-0.26279528938377233
0.3196390765541684,0.7313779926610832,-1.7848235608610201,-0.13737916911416906,-2.0878076494740028,1.3200054452412935,Zone_5,Block_5,Pipe_3,Zone_5_Block_5_Pipe_3,0.21020600767242756,0.7075857499952133,-0.26279528938377233
-0.39210355642471184,0.35734582518487623,0.6271512896743439,0.9086163035849641,-0.3490778869520443,-1.3634709458975136,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,1.5165514319108269,1.0451365676566284,-0.26279528938377233
-0.6850035226842441,0.34793783087703745,-0.6824755633502958,-0.9732157419240923,-1.453665140959546,-0.03264741810996476,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,-0.6891732748963227,-0.5371332909081075,-0.26279528938377233
0.6082762116710346,-0.25876646181296187,-1.1078656642247087,-0.24065579816854116,-1.4149908909816293,0.3591317096387151,Zone_3,Block_4,Pipe_4,Zone_3_Block_4_Pipe_4,-1.5206052185035108,-1.8489624741209847,-0.26279528938377233
1.0291228360984956,-1.1943619394647915,-1.1164897994736187,-0.216901072771475,0.6018512586774075,1.3410688392062762,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,1.664863908727907,0.942013044077098,-0.26279528938377233
0.9290411546317131,-1.1002836790284425,0.42355194759142134,-1.2494247895530728,0.9095369481049042,-1.479894068903964,Zone_1,Block_3,Pipe_2,Zone_1_Block_3_Pipe_2,0.3581663805151343,0.39376555760066795,-0.26279528938377233
-0.8478886611580071,0.7118685127976838,-0.23343840998288626,-0.4349815152526318,0.8209457534716421,-0.05524269527240084,Zone_1,Block_2,Pipe_4,Zone_1_Block_2_Pipe_4,0.42924548555607744,0.6360079733881541,3.8052432459687404
-0.315958018402556,0.029032075766841057,-1.6947758960943808,-2.084727880521626,1.1462993132960233,-0.8108440824162378,Zone_4,Block_1,Pipe_3,Zone_4_Block_1_Pipe_3,-0.6293123893934903,-0.44694227664267794,-0.26279528938377233
0.3268446213680317,-0.12732233951469088,0.468107412619213,1.8895477091991655,1.2809081304967065,0.08071193850157897,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,-1.3788718470197325,-1.6502141047277084,-0.26279528938377233
0.9734669762998028,-0.4097806381239876,-1.452092465559611,-0.9508516062697014,-2.146129142009397,1.4406412470407404,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,1.4785855748733705,0.9418361064666093,-0.26279528938377233
-0.48653734757096634,-0.2922937895632091,0.12944051727218026,1.564535645099613,0.4767370544865619,0.2404107618360848,Zone_4,Block_5,Pipe_2,Zone_4_Block_5_Pipe_2,-0.6579521746915971,-0.4658452597927658,-0.26279528938377233
-0.19195575282018876,1.0459744617581128,0.22824950379330383,0.021499820296034682,-0.5199514242494047,0.6697210279223703,Zone_3,Block_3,Pipe_5,Zone_3_Block_3_Pipe_5,-1.3630618911069436,-1.7869153638997985,-0.26279528938377233
-1.1159765429287698,-0.3220415520108122,0.876189442322164,0.546580104208303,-0.7414721162956612,1.6811469090409075,Zone_1,Block_2,Pipe_5,Zone_1_Block_2_Pipe_5,0.4574792821631724,0.480932147124143,-0.26279528938377233
-1.2061746944501093,-1.3175723414958636,1.7734905886234984,-0.5036848035697915,0.5886106675221658,1.2020504390373898,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,1.392027584114608,0.882624906803768,-0.26279528938377233
0.8098554265334228,0.7458168823174999,-1.3770608660413561,0.19079710162119456,-1.7410601609081302,0.04662753735824318,Zone_3,Block_3,Pipe_5,Zone_3_Block_3_Pipe_5,-1.3940632013067678,-1.7545334495007086,-0.26279528938377233
1.3555449327602744,-0.1930078311743376,-0.06311079721067052,0.6319293920441941,-1.7622272794273348,-1.5151273824453897,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,0.04389321933667332,0.5880780006082237,-0.26279528938377233
-0.07789401430161332,0.04084756050665717,-0.2872703761773756,0.6459468012358054,0.6630130627414478,0.0033518370301876418,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,1.6397275476705093,1.1868691374883396,-0.26279528938377233
1.0015564259374807,1.6009051897602204,0.4237603001960151,0.75581221420696,0.5147467752397237,-0.24366432855915596,Zone_5,Block_4,Pipe_4,Zone_5_Block_4_Pipe_4,0.24202418936028108,0.6487475271418104,-0.26279528938377233
0.35732755788169945,-0.010577332834508565,0.20538894371905053,-0.3836063309820707,0.15772264917851253,-0.4152352466739248,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,-0.46337817833839995,-0.3389573558862159,-0.26279528938377233
-0.6530857402238094,0.29599812272955717,-0.3635828220596679,-0.4952719047783533,-0.8762146690751934,-0.6588046750689985,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,-1.3349609202038253,-1.8505805431426001,-0.26279528938377233
0.3570862649043338,-1.157089872053075,-0.4520564409040445,-1.6054954876877459,0.7751452177770969,-0.702080375397054,Zone_3,Block_2,Pipe_5,Zone_3_Block_2_Pipe_5,-1.4573691753498554,-1.6591406452236686,-0.26279528938377233
1.538001932909957,-0.20764928506796654,-1.1285048071780779,0.5050693265513333,0.7105380035792597,-0.8993103370691656,Zone_3,Block_3,Pipe_4,Zone_3_Block_3_Pipe_4,-1.4976755248933218,-1.841463638251802,-0.26279528938377233
-0.04157847596874048,0.613063297797225,0.978610166135304,1.062425229040164,0.10541981137938909,1.2391986065756322,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,-1.478774656455887,-1.7974232248769249,-0.26279528938377233
1.5647056851450931,-1.5296889174976418,0.4492486962820944,1.5943068436375254,-1.178680656086779,-1.4994255796714933,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,1.5405331726345803,0.9674875256813115,-0.26279528938377233
-2.634884853990668,0.20856327247494538,0.9084234307406508,0.28772634746954295,-0.41381660349416566,-1.1195185467030766,Zone_5,Block_5,Pipe_2,Zone_5_Block_5_Pipe_2,0.13389763076065025,0.6736238796653256,-0.26279528938377233
0.8192661737644964,0.10953283416648944,-0.32137658003829944,-0.7804690081219035,0.8707480945619012,-1.5518925791842686,Zone_5,Block_4,Pipe_3,Zone_5_Block_4_Pipe_3,0.13997356588925364,0.5507053937272387,-0.26279528938377233
0.08174102629119331,0.050637956675352355,-0.6682773022043521,-1.7080832958622716,1.3684287010606178,-0.34438564879171,Zone_4,Block_4,Pipe_1,Zone_4_Block_4_Pipe_1,-0.5008421154344515,-0.50581904568611,-0.26279528938377233
-0.3057159184163852,1.0363213409313254,-1.0903182291550055,1.0218445838896533,-0.31342595809187346,-1.1834746701967516,Zone_4,Block_5,Pipe_4,Zone_4_Block_5_Pipe_4,-0.7027612206548159,-0.39284627755007256,-0.26279528938377233
0.08647185937233569,0.34078999407054716,0.3488285361403635,-1.8069437724451514,-0.23525501511493094,1.2265605701966427,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,-1.3869751559957766,-1.7344291707495283,-0.26279528938377233
-2.0004119842888213,1.472723670497952,-1.0517450834373678,-0.35596714869883456,-0.14577471360208824,-0.4680852169860635,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,0.34660012199061224,0.3400691014319893,3.8052432459687404
-0.22609223204560375,-0.9736519176254266,1.8405580731951001,-0.24004506310802495,0.2982328527266893,0.7352090346134986,Zone_1,Block_1,Pipe_5,Zone_1_Block_1_Pipe_5,0.22455523609150685,0.39073565552028167,-0.26279528938377233
0.35278767075276735,0.14430690272016003,-1.3199511633563414,-0.0856929102957182,-0.5722857482812501,-0.37961896233313575,Zone_3,Block_1,Pipe_5,Zone_3_Block_1_Pipe_5,-1.4274492916027017,-1.8000705534056802,-0.26279528938377233
1.4776409149151597,0.09337555017847096,0.2634575252178095,0.01922527582980563,-2.924745334469628,0.1791354339379531,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,0.026043741221273148,0.713131306124652,-0.26279528938377233
-0.525775362713934,-1.0485428207257879,1.5583743974030781,0.12124007676504645,1.231720208064447,-0.9628834897634773,Zone_4,Block_3,Pipe_5,Zone_4_Block_3_Pipe_5,-0.5875989247477282,-0.3894466796993336,-0.26279528938377233
-0.8170531215979375,0.9562847058949743,0.5893205743842308,-2.4240333511252783,1.8438776917669326,0.3530041768489019,Zone_2,Block_5,Pipe_1,Zone_2_Block_5_Pipe_1,1.7277895269286367,1.1020956100873072,3.8052432459687404
-0.5092021960760698,2.310664095703586,0.16534061962235502,-0.0018531970624181757,-0.6041512163594367,1.246092080964172,Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,0.3099311251824224,0.4945596333504528,-0.26279528938377233
0.913105468837386,-0.007059213376738556,-0.9803405353548007,-2.23884499711687,-1.0661307325656642,-0.7484198421200162,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,-0.6260525046838293,-0.5349586037925089,-0.26279528938377233
0.3243231724223786,0.5096274574186508,-1.3941764930838922,0.7133941767540709,-0.12076792188141106,1.1813700158717704,Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,0.4128731228255781,0.5321397974641953,-0.26279528938377233
-0.5373070910359368,0.09342671080577228,0.7605086100405888,-0.5697962015322117,-0.1720285506029462,1.4287691522604773,Zone_5,Block_1,Pipe_5,Zone_5_Block_1_Pipe_5,0.20849942739254862,0.8075031675218018,-0.26279528938377233
0.5095098390431866,-0.69651160415921,1.497586080402178,-2.166540151869308,1.0311149209144195,-0.4868507861548663,Zone_5,Block_3,Pipe_5,Zone_5_Block_3_Pipe_5,0.20853578756549748,0.5389265270081383,-0.26279528938377233
0.09180794788691785,-1.7923604787793268,-0.4500015096417782,-0.8280399564554369,0.07423318214167746,-0.8246310311933175,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,-1.5149407179771102,-1.7425317176252977,-0.26279528938377233
0.9665417716874685,-0.6887803280941185,-1.151145572610728,-0.584698156999551,-0.7874394444886794,0.07190361011622252,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,-1.4374443154440308,-1.6538109325257537,-0.26279528938377233
-0.7102259168871636,-1.367945351903638,-2.4720102912597697,1.1703967020116286,-1.3221687166718745,0.7302304142217755,Zone_1,Block_1,Pipe_4,Zone_1_Block_1_Pipe_4,0.2998373393985768,0.39135560059486807,-0.26279528938377233
-0.3344748167026811,1.6964414947447481,-0.9926380882256817,0.17954157820042366,0.8990214367534908,1.0879251408271196,Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,0.38621212262219806,0.5324051253796367,-0.26279528938377233
-0.39915495395960604,-0.10415920383195308,-0.12437526750906461,0.32687196838783245,0.6283722370428942,-0.8927998334799891,Zone_4,Block_2,Pipe_2,Zone_4_Block_2_Pipe_2,-0.6056609775832756,-0.5030260345092161,-0.26279528938377233
-1.4744541429267175,-0.33260758826029213,1.5906859064495387,1.1609492937779227,1.0972624533396003,-0.6882934266199744,Zone_3,Block_1,Pipe_4,Zone_3_Block_1_Pipe_4,-1.4133311476309034,-1.8228944555417625,-0.26279528938377233
0.29157379283230167,0.8898304026533655,0.6634631195002849,-0.1122959636308582,-0.9659893804246145,0.7861441509288206,Zone_5,Block_3,Pipe_4,Zone_5_Block_3_Pipe_4,0.2309334888011199,0.6122592377913143,-0.26279528938377233
0.25638139766587686,-1.100502374020026,0.2949246630927328,0.7352931918618363,1.8883697153938273,-0.4389794362344509,Zone_4,Block_2,Pipe_2,Zone_4_Block_2_Pipe_2,-0.5585203655725773,-0.3643423325451985,-0.26279528938377233
-0.0004902480568642247,-0.7492459085944341,-0.4112195991837711,0.6651932126884929,-1.7546870805879755,-1.1233482546967097,Zone_4,Block_1,Pipe_2,Zone_4_Block_1_Pipe_2,-0.6589546054585332,-0.34940802046862346,-0.26279528938377233
-0.24106166429553114,0.07714875378668369,-0.5945094369561569,-1.298781289868788,0.7403344395807613,-1.6135508778817638,Zone_2,Block_2,Pipe_5,Zone_2_Block_2_Pipe_5,1.4253030505134894,1.0368347620606158,-0.26279528938377233
-1.4261350301539406,1.0280172649240307,1.3969525911172014,1.4517700400479743,-1.9233967913384946,-0.6710597406486248,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,0.06111305066061086,0.7669059915047809,3.8052432459687404
-0.42779579841308807,0.5063255430193383,0.19043882937516637,-1.4321818457484805,-0.7851090225380964,-0.5358710484733717,Zone_4,Block_5,Pipe_2,Zone_4_Block_5_Pipe_2,-0.6759855293163225,-0.3537084116796544,-0.26279528938377233
-0.3495818715134445,0.255557586955028,-2.115968004087309,0.8979454808977338,1.6062374509267767,1.183284869868587,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,1.8004444021587165,1.1354560960646658,-0.26279528938377233
-0.8108142041423256,0.08709145169189957,-0.6850037281316029,-1.5286409274277992,0.864168638666058,1.3326434816202832,Zone_3,Block_3,Pipe_4,Zone_3_Block_3_Pipe_4,-1.422047364208396,-1.8520572357872926,-0.26279528938377233
-0.16749394036302123,0.4059142085322061,-0.8699260651038845,0.5828354253680634,-0.5368461830468495,-0.8870552714895392,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,0.17442552137622513,0.4393169410131555,-0.26279528938377233
0.39989648166674086,0.20936282033314937,-0.5575585829650682,1.8394466840387238,-0.5089970701688223,-1.6606562862034524,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,-1.5231290351271138,-1.8346465946234014,-0.26279528938377233
1.8874160854403965,-1.009662470442756,0.553093291867979,-0.22875343535144316,0.1209979309678966,-1.1045826855279068,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,1.6291819613499872,0.9508579499986576,-0.26279528938377233
0.16958976788076013,0.05538070154002722,-0.11815503367834669,-0.27199049149440796,0.5415499975417253,0.8857165587632847,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,0.13948848980673412,0.7906957894324781,-0.26279528938377233
0.25286378306247775,-1.0529316230700099,-0.08753483296277316,0.5920089478222356,1.291530844243828,1.2391986065756322,Zone_1,Block_3,Pipe_2,Zone_1_Block_3_Pipe_2,0.3758169262102508,0.22314150323241763,-0.26279528938377233
-0.08033865766652452,0.09002592849917107,1.3046553964764076,-0.3447956816725267,-0.44532927077084294,-1.0195631680692492,Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,0.39724878994860285,0.48758236689436624,-0.26279528938377233
-1.9313643446739484,-0.46595788722813214,-0.7079556969326262,1.7959512759082794,-1.6205341028472582,1.512639757321045,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,0.38204681340003854,0.6001305448653778,-0.26279528938377233
-0.032232481451394755,2.5231758831757993,1.8561152216609134,0.1751104266572877,0.17830279656926395,0.3909182859858709,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,-0.5891359862810815,-0.42821863028117846,-0.26279528938377233
0.05482674302162752,-0.029713368484847912,-0.6827686989393925,-0.33559849921372203,-0.44654645957124,-1.1941978525789245,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,0.262712471175693,0.518997538682153,-0.26279528938377233
2.466568727432184,-1.380100897062728,0.07874993514076911,-0.5550044448962186,-1.3040906385041509,0.31930274650492946,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,-0.5898364774971139,-0.5038983510900824,-0.26279528938377233
